,name,label,h,s,v,H,H120,H240
536,Payne’s Gray,76,66.0,38.0,68.19444444444444,214.708605664488,214.708605664488,214.708605664488
537,Payne’s Gray,76,66.0,36.72222222222222,70.66666666666667,215.24183006535947,215.24183006535947,215.24183006535947
538,Payne’s Gray,76,66.0,36.675925925925924,70.73148148148148,215.25580973129993,215.25580973129993,215.25580973129993
539,Payne’s Gray,76,66.0,36.870370370370374,70.50925925925925,215.20787944807552,215.20787944807552,215.20787944807552
540,Payne’s Gray,76,66.0,35.583333333333336,72.75925925925925,215.6931735657226,215.6931735657226,215.6931735657226
541,Payne’s Gray,76,66.0,36.129629629629626,71.98148148148148,215.52541757443717,215.52541757443717,215.52541757443717
542,Payne’s Gray,76,66.0,37.342592592592595,69.69444444444444,215.03213507625273,215.03213507625273,215.03213507625273
543,Payne’s Gray,76,66.0,36.68518518518518,71.17592592592592,215.35167029774874,215.35167029774874,215.35167029774874
544,Payne’s Gray,76,66.0,36.898148148148145,70.37962962962963,215.17992011619464,215.17992011619464,215.17992011619464
545,Payne’s Gray,76,66.0,36.5,71.12962962962963,215.34168482207699,215.34168482207699,215.34168482207699
546,Payne’s Gray,76,66.0,35.73148148148148,72.63888888888889,215.66721132897604,215.66721132897604,215.66721132897604
547,Payne’s Gray,76,66.0,35.47222222222222,73.14814814814815,215.77705156136528,215.77705156136528,215.77705156136528
548,Payne’s Gray,76,66.0,35.69444444444444,73.19444444444444,215.78703703703704,215.78703703703704,215.78703703703704
549,Lunar Black,77,41.916666666666664,11.231481481481481,122.82407407407408,226.49146695715322,226.49146695715322,226.49146695715322
550,Lunar Black,77,41.851851851851855,11.314814814814815,122.49074074074075,226.41957153231664,226.41957153231664,226.41957153231664
551,Lunar Black,77,41.916666666666664,11.351851851851851,121.82407407407408,226.27578068264341,226.27578068264341,226.27578068264341
552,Lunar Black,77,41.851851851851855,11.36111111111111,121.91666666666667,226.29575163398692,226.29575163398692,226.29575163398692
553,Lunar Black,77,41.916666666666664,11.546296296296296,119.23148148148148,225.71659404502543,225.71659404502543,225.71659404502543
